"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"ESP","COMPEMPLOYEEACTY","SERV","PC_GVA","A","1995",34.0567679240593,
"ESP","COMPEMPLOYEEACTY","SERV","PC_GVA","A","1996",34.0323126730206,
"ESP","COMPEMPLOYEEACTY","SERV","PC_GVA","A","1997",34.7399680418179,
"ESP","COMPEMPLOYEEACTY","SERV","PC_GVA","A","1998",35.2186097440412,
"ESP","COMPEMPLOYEEACTY","SERV","PC_GVA","A","1999",35.7703801386688,
"ESP","COMPEMPLOYEEACTY","SERV","PC_GVA","A","2000",35.974247353087,
"ESP","COMPEMPLOYEEACTY","SERV","PC_GVA","A","2001",35.3376058881146,
"ESP","COMPEMPLOYEEACTY","SERV","PC_GVA","A","2002",35.5276079635514,
"ESP","COMPEMPLOYEEACTY","SERV","PC_GVA","A","2003",35.5392281451827,
"ESP","COMPEMPLOYEEACTY","SERV","PC_GVA","A","2004",35.7032403675641,
"ESP","COMPEMPLOYEEACTY","SERV","PC_GVA","A","2005",35.7857305894932,
"ESP","COMPEMPLOYEEACTY","SERV","PC_GVA","A","2006",36.1400356865424,
"ESP","COMPEMPLOYEEACTY","SERV","PC_GVA","A","2007",36.4685149091029,
"ESP","COMPEMPLOYEEACTY","SERV","PC_GVA","A","2008",37.7611114153608,
"ESP","COMPEMPLOYEEACTY","SERV","PC_GVA","A","2009",39.0320793976318,
"ESP","COMPEMPLOYEEACTY","SERV","PC_GVA","A","2010",39.9958801760362,
"ESP","COMPEMPLOYEEACTY","SERV","PC_GVA","A","2011",39.8895575466799,
"ESP","COMPEMPLOYEEACTY","SERV","PC_GVA","A","2012",39.1796604378814,
"ESP","COMPEMPLOYEEACTY","SERV","PC_GVA","A","2013",39.1314046466934,
"ESP","COMPEMPLOYEEACTY","SERV","PC_GVA","A","2014",39.6075744535076,
"ESP","COMPEMPLOYEEACTY","SERV","PC_GVA","A","2015",39.7306404188584,
"ESP","COMPEMPLOYEEACTY","SERV","PC_GVA","A","2016",39.2377271719858,
"ESP","COMPEMPLOYEEACTY","SERV","PC_GVA","A","2017",39.0511593459807,
"ESP","COMPEMPLOYEEACTY","SERV","PC_GVA","A","2018",39.1884030310093,"E"
"ESP","COMPEMPLOYEEACTY","SERV","PC_GVA","A","2019",39.7011541084667,"E"
"FRA","COMPEMPLOYEEACTY","TOT","PC_GVA","A","1970",56.269545860108,
"FRA","COMPEMPLOYEEACTY","TOT","PC_GVA","A","1971",56.8360825075051,
"FRA","COMPEMPLOYEEACTY","TOT","PC_GVA","A","1972",56.9975457368943,
"FRA","COMPEMPLOYEEACTY","TOT","PC_GVA","A","1973",56.727746395962,
"FRA","COMPEMPLOYEEACTY","TOT","PC_GVA","A","1974",58.0707785208265,
"FRA","COMPEMPLOYEEACTY","TOT","PC_GVA","A","1975",60.6608203516335,
"FRA","COMPEMPLOYEEACTY","TOT","PC_GVA","A","1976",61.2995713749417,
"FRA","COMPEMPLOYEEACTY","TOT","PC_GVA","A","1977",61.4175231505037,
"FRA","COMPEMPLOYEEACTY","TOT","PC_GVA","A","1978",61.5016354254355,
"FRA","COMPEMPLOYEEACTY","TOT","PC_GVA","A","1979",61.5297094435104,
"FRA","COMPEMPLOYEEACTY","TOT","PC_GVA","A","1980",62.0172946416387,
"FRA","COMPEMPLOYEEACTY","TOT","PC_GVA","A","1981",62.2848639941006,
"FRA","COMPEMPLOYEEACTY","TOT","PC_GVA","A","1982",62.2746061165975,
"FRA","COMPEMPLOYEEACTY","TOT","PC_GVA","A","1983",61.6359776544014,
"FRA","COMPEMPLOYEEACTY","TOT","PC_GVA","A","1984",60.9060668713057,
"FRA","COMPEMPLOYEEACTY","TOT","PC_GVA","A","1985",60.2700859768752,
"FRA","COMPEMPLOYEEACTY","TOT","PC_GVA","A","1986",58.679440946463,
"FRA","COMPEMPLOYEEACTY","TOT","PC_GVA","A","1987",58.3008877835793,
"FRA","COMPEMPLOYEEACTY","TOT","PC_GVA","A","1988",57.013620753216,
"FRA","COMPEMPLOYEEACTY","TOT","PC_GVA","A","1989",56.1767396440738,
"FRA","COMPEMPLOYEEACTY","TOT","PC_GVA","A","1990",56.6102984257082,
"FRA","COMPEMPLOYEEACTY","TOT","PC_GVA","A","1991",56.945784245572,
"FRA","COMPEMPLOYEEACTY","TOT","PC_GVA","A","1992",56.8022355132856,
"FRA","COMPEMPLOYEEACTY","TOT","PC_GVA","A","1993",57.1547420157438,
"FRA","COMPEMPLOYEEACTY","TOT","PC_GVA","A","1994",56.8370497621813,
"FRA","COMPEMPLOYEEACTY","TOT","PC_GVA","A","1995",57.0490510681214,
"FRA","COMPEMPLOYEEACTY","TOT","PC_GVA","A","1996",57.264818751108,
"FRA","COMPEMPLOYEEACTY","TOT","PC_GVA","A","1997",56.858923923178,
"FRA","COMPEMPLOYEEACTY","TOT","PC_GVA","A","1998",56.4180432367684,
"FRA","COMPEMPLOYEEACTY","TOT","PC_GVA","A","1999",56.9290870474751,
"FRA","COMPEMPLOYEEACTY","TOT","PC_GVA","A","2000",56.6600896752796,
"FRA","COMPEMPLOYEEACTY","TOT","PC_GVA","A","2001",56.7501387267199,
"FRA","COMPEMPLOYEEACTY","TOT","PC_GVA","A","2002",57.1781963613989,
"FRA","COMPEMPLOYEEACTY","TOT","PC_GVA","A","2003",57.289755947491,
"FRA","COMPEMPLOYEEACTY","TOT","PC_GVA","A","2004",56.8388258551958,
"FRA","COMPEMPLOYEEACTY","TOT","PC_GVA","A","2005",56.9428498472654,
"FRA","COMPEMPLOYEEACTY","TOT","PC_GVA","A","2006",56.9375942903563,
"FRA","COMPEMPLOYEEACTY","TOT","PC_GVA","A","2007",56.2366607728732,
"FRA","COMPEMPLOYEEACTY","TOT","PC_GVA","A","2008",56.3470092954895,
"FRA","COMPEMPLOYEEACTY","TOT","PC_GVA","A","2009",57.8822565448108,
"FRA","COMPEMPLOYEEACTY","TOT","PC_GVA","A","2010",57.8605955089304,
"FRA","COMPEMPLOYEEACTY","TOT","PC_GVA","A","2011",57.8242361852294,
"FRA","COMPEMPLOYEEACTY","TOT","PC_GVA","A","2012",58.2488901923667,
"FRA","COMPEMPLOYEEACTY","TOT","PC_GVA","A","2013",58.3979922530359,
"FRA","COMPEMPLOYEEACTY","TOT","PC_GVA","A","2014",58.462197039274,
"FRA","COMPEMPLOYEEACTY","TOT","PC_GVA","A","2015",58.0147763671647,
"FRA","COMPEMPLOYEEACTY","TOT","PC_GVA","A","2016",58.257853855438,
"FRA","COMPEMPLOYEEACTY","TOT","PC_GVA","A","2017",58.6395579164364,
"FRA","COMPEMPLOYEEACTY","TOT","PC_GVA","A","2018",58.7126783910981,"E"
"FRA","COMPEMPLOYEEACTY","TOT","PC_GVA","A","2019",57.6193343782494,"E"
"ESP","COMPEMPLOYEEACTY","AGR","PC_GVA","A","1995",0.568429642761668,
"ESP","COMPEMPLOYEEACTY","AGR","PC_GVA","A","1996",0.559862092467974,
"ESP","COMPEMPLOYEEACTY","AGR","PC_GVA","A","1997",0.609215935530755,
"ESP","COMPEMPLOYEEACTY","AGR","PC_GVA","A","1998",0.626653038637039,
"ESP","COMPEMPLOYEEACTY","AGR","PC_GVA","A","1999",0.601735391571272,
"ESP","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2000",0.589485694105822,
"ESP","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2001",0.575011187292487,
"ESP","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2002",0.547519769107942,
"ESP","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2003",0.519588999880475,
"ESP","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2004",0.51536353377398,
"ESP","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2005",0.500834925097008,
"ESP","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2006",0.48748574823044,
"ESP","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2007",0.477830067490531,
"ESP","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2008",0.452299736345927,
"ESP","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2009",0.459460403474894,
"ESP","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2010",0.512238211062844,
"ESP","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2011",0.519669182719724,
"ESP","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2012",0.471139539763734,
"ESP","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2013",0.482600638319778,
"ESP","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2014",0.49162241781203,
"ESP","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2015",0.508856182464646,
"ESP","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2016",0.510939083080041,
"ESP","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2017",0.512827816707495,
"ESP","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2018",0.494768774511333,"E"
"ESP","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2019",0.47253788717549,"E"
"ISL","COMPEMPLOYEEACTY","AGR","PC_GVA","A","1995",6.4300059030613,
"ISL","COMPEMPLOYEEACTY","AGR","PC_GVA","A","1996",6.592466513522,
"ISL","COMPEMPLOYEEACTY","AGR","PC_GVA","A","1997",5.39284755308547,
"ISL","COMPEMPLOYEEACTY","AGR","PC_GVA","A","1998",5.33202645348576,
"ISL","COMPEMPLOYEEACTY","AGR","PC_GVA","A","1999",5.21420013866855,
"ISL","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2000",4.61807857360031,
"ISL","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2001",4.13396341111932,
"ISL","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2002",4.6771386694577,
"ISL","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2003",4.12795912389417,
"ISL","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2004",3.83350150408038,
"ISL","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2005",3.56569103631432,
"ISL","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2006",3.37690946370451,
"ISL","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2007",3.13269359574905,
"ISL","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2008",2.94974405295909,
"ISL","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2009",3.25773773104692,
"ISL","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2010",3.75929194338581,
"ISL","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2011",4.06703487566996,
"ISL","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2012",4.02239378370968,
"ISL","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2013",3.788374230789,
"ISL","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2014",3.35650203482908,
"ISL","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2015",3.27283213736033,
"ISL","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2016",2.80578356606665,
"ISL","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2017",2.47088903474878,
"ISL","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2018",2.60448929935543,
"ISL","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2019",2.98947949194715,
"EA","COMPEMPLOYEEACTY","TOT","PC_GVA","A","1995",54.1305383342803,
"EA","COMPEMPLOYEEACTY","TOT","PC_GVA","A","1996",53.7779985086133,
"EA","COMPEMPLOYEEACTY","TOT","PC_GVA","A","1997",53.3046730642713,
"EA","COMPEMPLOYEEACTY","TOT","PC_GVA","A","1998",52.8657000483949,
"EA","COMPEMPLOYEEACTY","TOT","PC_GVA","A","1999",53.3349075149219,
"EA","COMPEMPLOYEEACTY","TOT","PC_GVA","A","2000",53.3223746399509,
"EA","COMPEMPLOYEEACTY","TOT","PC_GVA","A","2001",52.8806134691429,
"EA","COMPEMPLOYEEACTY","TOT","PC_GVA","A","2002",52.918630122858,
"EA","COMPEMPLOYEEACTY","TOT","PC_GVA","A","2003",52.8437958304705,
"EA","COMPEMPLOYEEACTY","TOT","PC_GVA","A","2004",52.194518164579,
"EA","COMPEMPLOYEEACTY","TOT","PC_GVA","A","2005",52.1154763536593,
"EA","COMPEMPLOYEEACTY","TOT","PC_GVA","A","2006",51.7545841478833,
"EA","COMPEMPLOYEEACTY","TOT","PC_GVA","A","2007",51.325851153588,
"EA","COMPEMPLOYEEACTY","TOT","PC_GVA","A","2008",52.1039741044831,
"EA","COMPEMPLOYEEACTY","TOT","PC_GVA","A","2009",53.7049792237343,
"EA","COMPEMPLOYEEACTY","TOT","PC_GVA","A","2010",53.2408040739322,
"EA","COMPEMPLOYEEACTY","TOT","PC_GVA","A","2011",52.9658059095306,
"EA","COMPEMPLOYEEACTY","TOT","PC_GVA","A","2012",53.2972428355294,
"EA","COMPEMPLOYEEACTY","TOT","PC_GVA","A","2013",53.2981343715627,
"EA","COMPEMPLOYEEACTY","TOT","PC_GVA","A","2014",53.204187994196,
"EA","COMPEMPLOYEEACTY","TOT","PC_GVA","A","2015",52.8064328172915,
"EA","COMPEMPLOYEEACTY","TOT","PC_GVA","A","2016",52.9087677985985,
"EA","COMPEMPLOYEEACTY","TOT","PC_GVA","A","2017",52.946070375531,
"EA","COMPEMPLOYEEACTY","TOT","PC_GVA","A","2018",53.3896615959262,
"EA","COMPEMPLOYEEACTY","TOT","PC_GVA","A","2019",53.5909099859031,
"NOR","COMPEMPLOYEEACTY","AGR","PC_GVA","A","1970",1.29562866155926,
"NOR","COMPEMPLOYEEACTY","AGR","PC_GVA","A","1971",1.16560617151867,
"NOR","COMPEMPLOYEEACTY","AGR","PC_GVA","A","1972",0.999353300189968,
"NOR","COMPEMPLOYEEACTY","AGR","PC_GVA","A","1973",0.957913876446849,
"NOR","COMPEMPLOYEEACTY","AGR","PC_GVA","A","1974",0.922436625047295,
"NOR","COMPEMPLOYEEACTY","AGR","PC_GVA","A","1975",0.920056842592287,
"NOR","COMPEMPLOYEEACTY","AGR","PC_GVA","A","1976",0.89363796947847,
"NOR","COMPEMPLOYEEACTY","AGR","PC_GVA","A","1977",0.89350547690533,
"NOR","COMPEMPLOYEEACTY","AGR","PC_GVA","A","1978",0.88041697140265,
"NOR","COMPEMPLOYEEACTY","AGR","PC_GVA","A","1979",0.849803778674072,
"NOR","COMPEMPLOYEEACTY","AGR","PC_GVA","A","1980",0.787860897922465,
"NOR","COMPEMPLOYEEACTY","AGR","PC_GVA","A","1981",0.761139643999975,
"NOR","COMPEMPLOYEEACTY","AGR","PC_GVA","A","1982",0.716669721051375,
"NOR","COMPEMPLOYEEACTY","AGR","PC_GVA","A","1983",0.711801686992531,
"NOR","COMPEMPLOYEEACTY","AGR","PC_GVA","A","1984",0.686202561675088,
"NOR","COMPEMPLOYEEACTY","AGR","PC_GVA","A","1985",0.692423948533928,
"NOR","COMPEMPLOYEEACTY","AGR","PC_GVA","A","1986",0.742211270837282,
"NOR","COMPEMPLOYEEACTY","AGR","PC_GVA","A","1987",0.756857660641586,
"NOR","COMPEMPLOYEEACTY","AGR","PC_GVA","A","1988",0.764567802512446,
"NOR","COMPEMPLOYEEACTY","AGR","PC_GVA","A","1989",0.732924577744007,
"NOR","COMPEMPLOYEEACTY","AGR","PC_GVA","A","1990",0.679901563578524,
"NOR","COMPEMPLOYEEACTY","AGR","PC_GVA","A","1991",0.626842973980453,
"NOR","COMPEMPLOYEEACTY","AGR","PC_GVA","A","1992",0.607038359924611,
"NOR","COMPEMPLOYEEACTY","AGR","PC_GVA","A","1993",0.586380328915855,
"NOR","COMPEMPLOYEEACTY","AGR","PC_GVA","A","1994",0.609503604110219,
"NOR","COMPEMPLOYEEACTY","AGR","PC_GVA","A","1995",0.611697319379275,
"NOR","COMPEMPLOYEEACTY","AGR","PC_GVA","A","1996",0.583369488835873,
"NOR","COMPEMPLOYEEACTY","AGR","PC_GVA","A","1997",0.540842987877239,
"NOR","COMPEMPLOYEEACTY","AGR","PC_GVA","A","1998",0.561533977530683,
"NOR","COMPEMPLOYEEACTY","AGR","PC_GVA","A","1999",0.540731494354596,
"NOR","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2000",0.458992323048756,
"NOR","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2001",0.429188276234866,
"NOR","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2002",0.435217242007647,
"NOR","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2003",0.413317529538101,
"NOR","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2004",0.373679144952395,
"NOR","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2005",0.350585322611711,
"NOR","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2006",0.342747512198181,
"NOR","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2007",0.351902980458572,
"NOR","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2008",0.336097282840757,
"NOR","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2009",0.375705168103033,
"NOR","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2010",0.394665067613851,
"NOR","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2011",0.392581074437471,
"NOR","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2012",0.384547017096167,
"NOR","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2013",0.387764380671795,
"NOR","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2014",0.406327051974756,
"NOR","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2015",0.43967775744841,
"NOR","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2016",0.473229413881737,
"NOR","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2017",0.479962079776315,
"NOR","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2018",0.476130391476492,
"NOR","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2019",0.510632759914995,
"ISL","COMPEMPLOYEEACTY","TOT","PC_GVA","A","1973",52.5794741225556,"E"
"ISL","COMPEMPLOYEEACTY","TOT","PC_GVA","A","1974",55.7361098604517,"E"
"ISL","COMPEMPLOYEEACTY","TOT","PC_GVA","A","1975",52.4195791577903,"E"
"ISL","COMPEMPLOYEEACTY","TOT","PC_GVA","A","1976",51.6135781493024,"E"
"ISL","COMPEMPLOYEEACTY","TOT","PC_GVA","A","1977",53.4340454717453,"E"
"ISL","COMPEMPLOYEEACTY","TOT","PC_GVA","A","1978",54.8778227221338,"E"
"ISL","COMPEMPLOYEEACTY","TOT","PC_GVA","A","1979",55.5858054825223,"E"
"ISL","COMPEMPLOYEEACTY","TOT","PC_GVA","A","1980",54.3658213276658,"E"
"ISL","COMPEMPLOYEEACTY","TOT","PC_GVA","A","1981",54.7895889493983,"E"
"ISL","COMPEMPLOYEEACTY","TOT","PC_GVA","A","1982",54.1697634197173,"E"
"ISL","COMPEMPLOYEEACTY","TOT","PC_GVA","A","1983",47.92850373806,"E"
"ISL","COMPEMPLOYEEACTY","TOT","PC_GVA","A","1984",47.4366483849476,"E"
"ISL","COMPEMPLOYEEACTY","TOT","PC_GVA","A","1985",50.8497537766629,"E"
"ISL","COMPEMPLOYEEACTY","TOT","PC_GVA","A","1986",51.4928506281787,"E"
"ISL","COMPEMPLOYEEACTY","TOT","PC_GVA","A","1987",55.0936483585947,"E"
"ISL","COMPEMPLOYEEACTY","TOT","PC_GVA","A","1988",55.7436781735027,"E"
"ISL","COMPEMPLOYEEACTY","TOT","PC_GVA","A","1989",52.8956944990037,"E"
"ISL","COMPEMPLOYEEACTY","TOT","PC_GVA","A","1990",51.5813582826198,"E"
"ISL","COMPEMPLOYEEACTY","TOT","PC_GVA","A","1991",54.6231067237439,"E"
"ISL","COMPEMPLOYEEACTY","TOT","PC_GVA","A","1992",54.5247728904682,"E"
"ISL","COMPEMPLOYEEACTY","TOT","PC_GVA","A","1993",53.4836116490545,"E"
"ISL","COMPEMPLOYEEACTY","TOT","PC_GVA","A","1994",52.2609226139734,"E"
"ISL","COMPEMPLOYEEACTY","TOT","PC_GVA","A","1995",59.7483125102494,
"ISL","COMPEMPLOYEEACTY","TOT","PC_GVA","A","1996",62.8124712184577,
"ISL","COMPEMPLOYEEACTY","TOT","PC_GVA","A","1997",55.9655593476365,
"ISL","COMPEMPLOYEEACTY","TOT","PC_GVA","A","1998",57.6101753077414,
"ISL","COMPEMPLOYEEACTY","TOT","PC_GVA","A","1999",60.8940488059868,
"ISL","COMPEMPLOYEEACTY","TOT","PC_GVA","A","2000",61.2258991265176,
"ISL","COMPEMPLOYEEACTY","TOT","PC_GVA","A","2001",58.6505052237304,
"ISL","COMPEMPLOYEEACTY","TOT","PC_GVA","A","2002",58.8245020311489,
"ISL","COMPEMPLOYEEACTY","TOT","PC_GVA","A","2003",61.3632335767547,
"ISL","COMPEMPLOYEEACTY","TOT","PC_GVA","A","2004",61.2583973257026,
"ISL","COMPEMPLOYEEACTY","TOT","PC_GVA","A","2005",64.1949473295459,
"ISL","COMPEMPLOYEEACTY","TOT","PC_GVA","A","2006",65.9089550761447,
"ISL","COMPEMPLOYEEACTY","TOT","PC_GVA","A","2007",65.1618852629782,
"ISL","COMPEMPLOYEEACTY","TOT","PC_GVA","A","2008",57.5923757254322,
"ISL","COMPEMPLOYEEACTY","TOT","PC_GVA","A","2009",50.0444735892493,
"ISL","COMPEMPLOYEEACTY","TOT","PC_GVA","A","2010",51.4665226972665,
"ISL","COMPEMPLOYEEACTY","TOT","PC_GVA","A","2011",53.7765792050981,
"ISL","COMPEMPLOYEEACTY","TOT","PC_GVA","A","2012",54.8363635302811,
"ISL","COMPEMPLOYEEACTY","TOT","PC_GVA","A","2013",55.6976063721328,
"ISL","COMPEMPLOYEEACTY","TOT","PC_GVA","A","2014",56.0405380825031,
"ISL","COMPEMPLOYEEACTY","TOT","PC_GVA","A","2015",56.2692126015752,
"ISL","COMPEMPLOYEEACTY","TOT","PC_GVA","A","2016",58.149040200561,
"ISL","COMPEMPLOYEEACTY","TOT","PC_GVA","A","2017",61.5109108930471,
"ISL","COMPEMPLOYEEACTY","TOT","PC_GVA","A","2018",62.9829781883807,
"ISL","COMPEMPLOYEEACTY","TOT","PC_GVA","A","2019",61.1697928743463,
"LUX","COMPEMPLOYEEACTY","SERV","PC_GVA","A","1995",37.9635682799904,
"LUX","COMPEMPLOYEEACTY","SERV","PC_GVA","A","1996",38.1326021352861,
"LUX","COMPEMPLOYEEACTY","SERV","PC_GVA","A","1997",39.1573536107626,
"LUX","COMPEMPLOYEEACTY","SERV","PC_GVA","A","1998",40.7557795790995,
"LUX","COMPEMPLOYEEACTY","SERV","PC_GVA","A","1999",39.4891441460346,
"LUX","COMPEMPLOYEEACTY","SERV","PC_GVA","A","2000",40.2628492945,
"LUX","COMPEMPLOYEEACTY","SERV","PC_GVA","A","2001",42.8032933928611,
"LUX","COMPEMPLOYEEACTY","SERV","PC_GVA","A","2002",43.7054670928518,
"LUX","COMPEMPLOYEEACTY","SERV","PC_GVA","A","2003",43.3700705398362,
"LUX","COMPEMPLOYEEACTY","SERV","PC_GVA","A","2004",43.5696359132666,
"LUX","COMPEMPLOYEEACTY","SERV","PC_GVA","A","2005",43.6096026453686,
"LUX","COMPEMPLOYEEACTY","SERV","PC_GVA","A","2006",41.7957307401947,
"LUX","COMPEMPLOYEEACTY","SERV","PC_GVA","A","2007",41.8909306300848,
"LUX","COMPEMPLOYEEACTY","SERV","PC_GVA","A","2008",44.1067918367829,
"LUX","COMPEMPLOYEEACTY","SERV","PC_GVA","A","2009",47.0120125140968,
"LUX","COMPEMPLOYEEACTY","SERV","PC_GVA","A","2010",45.1514572659936,
"LUX","COMPEMPLOYEEACTY","SERV","PC_GVA","A","2011",44.3731832762484,
"LUX","COMPEMPLOYEEACTY","SERV","PC_GVA","A","2012",45.8085171061382,
"LUX","COMPEMPLOYEEACTY","SERV","PC_GVA","A","2013",45.5331505302886,
"LUX","COMPEMPLOYEEACTY","SERV","PC_GVA","A","2014",45.3624888613549,
"LUX","COMPEMPLOYEEACTY","SERV","PC_GVA","A","2015",44.8158681524465,
"LUX","COMPEMPLOYEEACTY","SERV","PC_GVA","A","2016",44.1120256183472,
"LUX","COMPEMPLOYEEACTY","SERV","PC_GVA","A","2017",45.4840747728394,
"LUX","COMPEMPLOYEEACTY","SERV","PC_GVA","A","2018",46.4565169061867,
"LUX","COMPEMPLOYEEACTY","SERV","PC_GVA","A","2019",46.3525236832621,
"HUN","COMPEMPLOYEEACTY","AGR","PC_GVA","A","1995",2.3519226855162,
"HUN","COMPEMPLOYEEACTY","AGR","PC_GVA","A","1996",2.1777784214509,
"HUN","COMPEMPLOYEEACTY","AGR","PC_GVA","A","1997",2.11638609743893,
"HUN","COMPEMPLOYEEACTY","AGR","PC_GVA","A","1998",1.95210052591814,
"HUN","COMPEMPLOYEEACTY","AGR","PC_GVA","A","1999",1.72927579784088,
"HUN","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2000",1.6771972074066,
"HUN","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2001",1.61835986202436,
"HUN","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2002",1.49124955589845,
"HUN","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2003",1.33523756977094,
"HUN","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2004",1.28664377469318,
"HUN","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2005",1.20432376362089,
"HUN","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2006",1.12722313306511,
"HUN","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2007",1.14314495349119,
"HUN","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2008",1.14015473378403,
"HUN","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2009",1.14618526177072,
"HUN","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2010",1.12075453542598,
"HUN","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2011",1.18223595157119,
"HUN","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2012",1.28730948729458,
"HUN","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2013",1.30773959055257,
"HUN","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2014",1.25559260091703,
"HUN","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2015",1.20739205619488,
"HUN","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2016",1.15795692330482,
"HUN","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2017",1.14400740095169,
"HUN","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2018",1.05467808015329,
"HUN","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2019",1.00616732382437,"E"
"AUT","COMPEMPLOYEEACTY","INDUSTRY","PC_GVA","A","1976",25.2434655819179,"E"
"AUT","COMPEMPLOYEEACTY","INDUSTRY","PC_GVA","A","1977",25.5649562496082,"E"
"AUT","COMPEMPLOYEEACTY","INDUSTRY","PC_GVA","A","1978",26.1173608039866,"E"
"AUT","COMPEMPLOYEEACTY","INDUSTRY","PC_GVA","A","1979",25.1081495839678,"E"
"AUT","COMPEMPLOYEEACTY","INDUSTRY","PC_GVA","A","1980",25.1297806881394,"E"
"AUT","COMPEMPLOYEEACTY","INDUSTRY","PC_GVA","A","1981",24.8572197660975,"E"
"AUT","COMPEMPLOYEEACTY","INDUSTRY","PC_GVA","A","1982",23.4329189878258,"E"
"AUT","COMPEMPLOYEEACTY","INDUSTRY","PC_GVA","A","1983",22.3200009951775,"E"
"AUT","COMPEMPLOYEEACTY","INDUSTRY","PC_GVA","A","1984",22.0927626198176,"E"
"AUT","COMPEMPLOYEEACTY","INDUSTRY","PC_GVA","A","1985",21.6550318570368,"E"
